,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3,ID
4208,190.279090667,177.269384,172.140394667,80.2502038984,84.3501857433,88.9096415394,0.0548022972437,0.127093601754,0.0184414223874,12499.0
4209,194.625544,160.227277333,178.130578667,41.3067459709,58.8197264049,43.2970324758,0.817051790637,0.731115113252,0.191710523518,15016.0
4210,49.531664,25.273968,20.930848,60.8200877786,44.6321032166,38.8109896035,0.216889846978,0.336238484842,0.0581337317958,28161.0
4211,84.0975546667,39.6461493333,43.1048506667,93.5138881401,77.6602029723,77.0525460255,0.326076672499,0.308645488558,0.0177394094337,27302.0
4212,115.329501333,84.3755973333,78.8337546667,92.1797408086,80.6596359772,78.969389444,0.0873751925592,0.10605296815,0.0110452168226,16175.0
4213,46.8197258297,38.0436911977,33.063012987,62.3780177864,53.5611220905,46.3979058645,0.0817349495173,0.104530659247,0.0238080830696,25033.0
4214,184.876435028,75.9832627119,76.4441864407,79.5771730219,60.4590109977,59.3094724582,0.769866646262,0.9448586092,0.0495520754243,15429.0
4215,146.758133333,125.052621333,115.577765333,107.426609003,110.014985799,107.860664145,0.0582273114765,0.0770491155519,0.00841753340157,22527.0
4216,195.712434667,181.839898667,171.385786667,48.940953616,61.2222326901,69.4239336299,0.230489172267,0.280902447423,0.0384732122239,27045.0
4217,136.541173669,81.5092633053,80.3778459384,90.5805013427,83.5353798034,78.0680684639,0.407732520545,0.517206758239,0.0460825758878,14902.0
4218,118.761685452,107.751557012,107.023714286,64.6418323173,65.0200367409,71.9044106336,0.108376221986,0.409506757415,0.191672233765,27994.0
4219,191.367791722,141.003284379,116.322966622,67.6817845131,62.8158127677,61.0990298578,0.186649919374,0.565343674413,0.188451650449,27271.0
4220,91.2402953586,78.2623347398,93.0980646976,83.5751851436,70.1223950387,71.667414681,0.0535668570445,0.193258512122,0.0690864656879,19600.0
4221,137.749858667,145.637266667,150.247658667,70.9886219802,72.8363311578,80.765355732,0.0518834952765,0.0916078613474,0.0200257073723,16384.0
4222,122.885552,126.738048,143.082664,82.5625702785,80.9583013974,82.1754594105,0.0113348096998,0.111064081903,0.0596327843688,26644.0
4223,39.3299573333,63.2932906667,76.9098773333,59.1728732232,63.7407852419,66.7859281828,0.151166130592,0.199831387207,0.014577289049,27205.0
4224,153.221153226,147.985852151,147.454462366,92.7436033059,94.9227209527,94.759758918,0.0387179706004,0.0378672375326,0.000423511919885,16559.0
4225,134.197528,89.2117573333,54.5170506667,79.5193314108,68.6186787702,51.4437804463,0.0860852983402,0.439351654739,0.262917527378,10387.0
4226,86.8042510578,60.2261325811,30.2336473907,68.1939520043,53.4643502306,35.2554169913,0.0362643958669,0.216090889376,0.182707367252,25373.0
4227,69.292728,58.8675626667,56.148232,76.2269854469,57.9639497304,44.7634780069,0.106050138225,0.763025576225,0.563407044906,27455.0
4228,188.635456209,161.15539085,131.754230065,64.2906454481,70.3538256,78.7164717862,0.330128631795,0.651547488001,0.199781405015,23194.0
4229,109.922817294,112.54688145,66.1853305439,77.8013694536,79.0415997152,54.8523214135,0.0427746024837,0.275857455408,0.278490507273,11280.0
4230,208.468432,192.242650667,188.425026667,79.8608172977,85.7729846862,90.2172353397,0.14035508021,0.178392475782,0.00330747974708,29076.0
4231,18.2728205128,57.1880458839,79.5428825911,43.7308367378,59.1634523007,73.3224513153,0.26781308738,0.418041013483,0.0252878470305,22559.0
4232,94.9567950481,88.6050729023,70.9528198074,90.3723867528,83.7578253273,67.1063169048,0.0465716351529,0.169340923115,0.110380527215,23022.0
4233,63.8892235294,77.2736676471,98.4474029412,85.1548795831,81.4148190198,88.2360674789,0.078327350321,0.243214539448,0.0619093014587,28843.0
4234,66.422744,51.4148906667,37.2798426667,79.9229311077,70.4498398134,57.2686810984,0.0528602621633,0.132438490351,0.0600122064827,15004.0
4235,56.025826087,36.6670014993,21.7995862069,86.771195667,66.9453824654,41.2214164197,0.053879824935,0.141374886218,0.0599800695658,20689.0
4236,141.404731638,117.750776836,100.23880226,79.7265007986,83.7313151985,84.0962366499,0.0288838171621,0.0951979520793,0.0319924480041,20371.0
4237,65.8017386667,42.685208,18.3249706667,90.7630585891,66.7362510734,47.6084329162,0.0712340992972,0.476934812222,0.253289297388,22710.0
4238,215.424002667,189.761474667,156.030202667,44.2541951955,60.8033617409,73.58522029,0.242913905319,0.342876355117,0.0523679022228,15659.0
4239,83.075408,120.793661333,136.586053333,67.3933367154,67.6179495131,73.3785246887,0.686510619417,0.851018813735,0.254055116735,21316.0
4240,132.742594315,114.457090439,91.0605891473,89.4207794885,88.0156175278,82.6617337755,0.0108359030851,0.0514336707893,0.0184737662874,28248.0
4241,44.7630729167,38.987015625,39.681390625,61.0619144115,58.2563900121,56.46462871,0.0207606690433,0.0348185585685,0.00496299905906,23192.0
4242,217.847797333,208.182829333,203.244328,73.6947487388,83.7848646322,89.4545877927,0.130943473853,0.319942793881,0.11656867259,15374.0
4243,136.927128,73.634848,60.2395093333,70.380110744,69.9559320145,65.6677041318,0.118799808973,0.160417342508,0.0306950031621,16070.0
4244,204.208224,174.099784,77.306544,67.4025304181,78.6326162553,83.7103834506,0.143387634361,0.891008767154,0.772218463181,18724.0
4245,68.8128266667,43.6485946667,39.8408666667,67.2175880615,51.146473006,43.3805827752,0.048148901209,0.143735254031,0.0402088288817,28435.0
4246,161.070832432,158.697151351,123.176891892,72.1685883909,68.8282428399,75.4248495224,0.255428803306,0.150208001717,0.0914386945973,25767.0
4247,146.194432,136.565488,134.258962667,64.5870251898,63.7764514482,62.1878692753,0.0196461214111,0.0706383297993,0.0214751784804,22292.0
4248,145.330144,117.967472,85.0203173333,70.023302728,56.3930321281,59.2514400433,0.150834245038,0.828884914756,0.516389196137,17710.0
4249,84.3157031484,81.5942428786,57.0260389805,63.0138335533,62.271932474,50.9330350814,0.0174953929609,0.0986779350624,0.0474857775621,15126.0
4250,141.379296,127.016474667,113.104805333,82.4259253141,79.6952358964,77.8547029098,0.130408386855,0.233117643388,0.0551449160276,11856.0
4251,73.9604586667,73.9604586667,73.9604586667,63.2057361887,63.2057361887,63.2057361887,0.0,0.0,0.0,17057.0
4252,77.55384,72.4989013333,82.3622506667,79.6415005546,67.5614611949,64.7797632273,0.0405392648131,0.269057467759,0.135069815547,24163.0
4253,130.612357333,149.800792,156.221597333,83.5030139166,69.4887057982,72.4413944737,0.240702226716,0.706859885451,0.261351948218,13354.0
4254,57.6165466667,52.6510346667,56.9089466667,69.7329919493,57.4034337579,37.3982261962,0.0929339515783,0.412823655835,0.28465830428,11902.0
4255,85.9489786667,83.3733973333,65.2507466667,84.3267634354,81.0192548869,74.1096063281,0.0115062254159,0.0439869544916,0.0188815776685,12100.0
4256,153.065725333,147.031749333,143.57328,99.5540753971,102.229955584,107.585268065,0.0163653770997,0.0361535976489,0.00960796877857,18503.0
4257,53.0566773333,51.138664,57.3482693333,70.721837521,60.0112953948,51.804590702,0.0562948660096,0.106232365652,0.0223593779926,24021.0
4258,146.315032,184.048904,130.468509333,92.5037150398,67.2684616374,81.9178639065,0.129967641617,0.201681142257,0.169992463047,22371.0
4259,108.752211111,111.498033333,128.708513889,82.4979039168,69.2752170013,75.269017418,0.256232926646,0.720547567445,0.201261773412,26312.0
4260,130.440581333,23.145272,21.94292,86.215233581,57.4810408864,55.2793320076,0.729920824981,0.712167814604,0.0068317083558,11761.0
4261,122.884458667,102.649245333,77.644352,94.3966892615,90.3555059409,80.9152520923,0.0357492686698,0.265901425206,0.149225121121,14809.0
4262,128.877438083,126.591275632,127.134463382,85.641304162,85.2619520675,82.4910749933,0.00191108440985,0.00921596191911,0.00441304983479,14729.0
4263,79.698184,63.81476,62.16372,73.0278105046,57.185177224,55.9543988479,0.0907299326974,0.211842330997,0.0554035099688,22627.0
4264,138.078285714,87.31738,132.018974286,52.7805998172,53.2056835707,56.2943303664,0.153905984628,0.175026139012,0.280063611239,26058.0
4265,117.170169492,116.473963494,112.951603651,90.6416897951,76.1086513717,63.8586104795,0.0806192047088,0.467938954726,0.314709803194,23097.0
4266,48.6578453333,28.1090133333,25.388576,76.0054812202,50.2277489717,49.9876351714,0.219275237537,0.554550152959,0.171721744896,25320.0
4267,38.416912,38.1698293333,38.1196026667,67.1721192786,66.8759723319,66.8304750584,0.0033014029412,0.00348566221684,7.12063498027e-05,24238.0
4268,156.493851748,134.124181818,125.554903497,76.9786503412,83.3717073297,81.9308211233,0.0357313442496,0.0583968903647,0.0140501357446,22365.0
4269,211.978426667,197.378309333,200.984957333,68.6974374189,77.6034927181,76.8256032348,0.0645411514779,0.110343986123,0.0203695141839,26817.0
4270,55.4247626076,58.6017220172,64.0836359164,38.9576654178,45.7199818994,44.2220379,0.0909117226898,0.233865600666,0.0766222027854,27664.0
4271,143.437877333,43.5140026667,34.2247866667,62.6965821671,53.6659599243,38.4023353668,0.386835696278,0.548093832462,0.213686084561,27769.0
4272,179.362309333,184.70412,189.576405333,98.7225825497,92.3317596444,88.1219149563,0.0188476305995,0.0534606440718,0.0127522348877,10157.0
4273,193.898730667,177.502088,175.963896,73.8641023898,87.5551542799,83.2908611263,0.18643669214,0.127838417661,0.161189649003,20723.0
4274,170.702434667,136.611426667,127.206573333,83.3542559854,96.5634042763,93.7367120225,0.152461146941,0.18541021956,0.0383735987236,19170.0
4275,71.4320293333,61.956416,52.069728,69.0881814784,67.4194364787,67.1878276427,0.00872223524059,0.0361885116424,0.0130021469075,25143.0
4276,207.962976,209.227952,199.909128,76.0678466626,72.8743676969,85.4272818929,0.0197686043114,0.0421626691046,0.00655777883192,14667.0
4277,195.797658192,190.217028249,182.011940678,45.3592022026,45.8464480308,46.1587942826,0.0031811880632,0.00773955674441,0.0033435928022,25272.0
4278,105.600605333,93.0724133333,68.70128,56.5565226291,55.7690054568,55.130851602,0.0623885641045,0.146675286844,0.0572080452158,24414.0
4279,152.775722667,68.6699173333,54.5452346667,57.8407314702,66.8457799024,64.6625318544,0.385891122865,0.454596998789,0.0342044975523,26480.0
4280,66.6923813333,39.019568,31.2800293333,88.8657000052,67.9735504327,58.2893193382,0.109881395815,0.169409844053,0.0179730618645,18190.0
4281,137.956491573,121.656120787,122.318901685,73.7976419551,79.9678311194,72.7149306649,0.0311240575045,0.191897559244,0.159385172289,21147.0
4282,156.926016807,153.505708683,154.945907563,94.8351235025,99.8255310293,98.9376847484,0.0347410507234,0.0299738292876,0.00127510075086,19980.0
4283,160.952671664,154.422470765,155.0574003,102.012746903,105.283862208,104.710209629,0.0394552400132,0.0552122662269,0.0113989720899,25229.0
4284,111.120456,91.3895013333,76.162472,94.6651756016,92.2954502204,87.141673277,0.0309772908454,0.0897040648369,0.0223376618304,26652.0
4285,239.588506667,223.33392,218.874154667,54.6094017415,73.4724252771,82.910154024,0.26145080596,0.346442603434,0.00755120412992,11420.0
4286,130.307565574,131.179606557,105.935631148,69.7038604401,78.5478863616,72.7176597138,0.116053851505,0.0491424884123,0.0278405207659,22967.0
4287,162.844493333,122.447997333,115.571288,66.0320999642,83.21828911,90.4985695984,0.287928207721,0.381541451588,0.0113321855976,15265.0
4288,180.281666667,150.142242667,70.0796186667,99.0185961519,109.507812173,74.8897361161,0.240780634382,0.916853688672,0.734245007765,11117.0
4289,194.450402667,170.905605333,158.58168,76.8837020881,81.7586833002,88.5759476478,0.100585237334,0.180879799912,0.102893279872,26820.0
4290,126.603338667,129.441685333,87.5808933333,74.8170971444,63.4616049965,65.1353539659,0.350294674853,0.795068447092,0.444071020264,13155.0
4291,168.766498667,144.181090667,144.814824,96.1089382305,103.139069704,102.231399276,0.143203335555,0.178264989541,0.0199037620337,27439.0
4292,57.374288,84.3098506667,109.119384,25.2088592726,30.675193418,35.4087087705,0.0259397449869,0.0721938127636,0.0162997866069,15383.0
4293,23.352064,31.5880186667,22.980408,52.8738544362,50.5972559669,50.682785534,0.00893340573025,0.00893857454387,0.00196841660835,28480.0
4294,108.248914286,127.982249624,106.192520301,78.9168049012,76.6034354289,75.5127075936,0.0146350583799,0.014131228409,0.0298678948353,16170.0
4295,208.837278859,212.976103761,191.98938262,73.7456605009,71.3776574391,87.3724466261,0.0144323641594,0.0340645819492,0.084966822075,28064.0
4296,128.154706667,123.105922667,107.423781333,77.152187192,76.9979127621,74.5760982177,0.0394750137863,0.0709019590401,0.0161523549082,29032.0
4297,115.797989333,106.792981333,109.621346667,87.7314717059,91.0470068295,96.3958543247,0.230629524729,0.344164080713,0.0389049154218,19803.0
4298,178.67116156,169.208083565,165.602314763,56.2991659382,68.6548512963,75.7348159373,0.030693543107,0.0662216726007,0.0146785747349,14591.0
4299,130.283848,139.155394667,133.792554667,79.2435050776,77.4268414386,75.0951364677,0.394497536021,0.595942366012,0.129869633271,19851.0
4300,40.2651098097,56.4680966325,56.2500556369,64.9920977578,72.5949092394,73.1846671,0.0508777151373,0.0484332653539,0.0015414791959,27370.0
4301,150.112794667,165.109248,161.691674667,80.5465300061,66.4606419936,64.4255296563,0.111887649691,0.475362212091,0.14762149119,14488.0
4302,143.19647027,148.803648649,157.498702703,79.1649317972,78.2448562695,79.0336977972,0.00211089236581,0.00706874715207,0.00193854387085,15030.0
4303,38.3022266667,24.4459813333,26.1831066667,70.6406501695,56.8912109379,57.3697557018,0.250756816051,0.233066287264,0.00108120072288,28018.0
4304,123.912530667,120.281517333,152.382773333,81.8794705718,77.4958755633,71.3094445492,0.0330072224589,0.0557967297475,0.042305637083,20425.0
4305,160.693912,56.6075866667,42.8388453333,69.5184889614,59.2751499459,52.6110856237,0.643646800665,0.770468055702,0.158997808409,11372.0
4306,191.624609948,165.63054712,155.575905759,74.3122913463,84.0217311666,86.8629785014,0.092376668229,0.15341405762,0.021743811271,27270.0
4307,86.8780989505,86.8519850075,75.3053763118,80.4246347692,75.4363836065,76.8679118342,0.109403872538,0.118095145282,0.0318184616504,11150.0
4308,188.538901333,177.274557333,165.197464,50.2736302119,66.8885311714,87.3525833083,0.493621344809,0.691041150924,0.0656430322162,19398.0
4309,97.0465413333,55.6349573333,38.2941786667,89.632062042,62.0698363661,46.5824467682,0.0895530145035,0.233080051173,0.09526462338,10134.0
4310,88.7077786667,92.50192,99.8507866667,79.1454054343,72.5241435959,72.1918797607,0.0941929857749,0.320470993452,0.0967647498853,14749.0
4311,167.490384717,146.390300395,107.938700922,74.8124021465,75.6060603997,78.8743986278,0.161810614436,0.232661328001,0.0469548218214,27838.0
4312,152.300146667,148.643957333,144.272261333,79.2473886845,90.5187366035,104.599883858,0.311129536975,0.448271746863,0.0352968698354,17610.0
4313,203.263256,176.270890667,104.563776,79.1986907653,78.1343979195,97.9173334432,0.0564598003979,0.581966400172,0.432604067234,13477.0
4314,125.27092,42.94232,22.899064,73.0515800036,59.428276376,37.6629244562,0.421767875178,0.683642641399,0.320489340552,24124.0
4315,101.339333333,103.536175439,107.809338731,85.850724808,76.0450448608,64.2775186202,0.186791853113,0.459978825824,0.227168416656,20455.0
4316,192.267843836,164.248969863,135.093934247,69.6481528,72.1204447124,60.9296504596,0.0347291119859,0.0916140151906,0.0317522209318,29263.0
4317,132.192048,127.712688,120.693237333,72.5474981344,70.1177113989,67.1361805934,0.0553950633362,0.218225914741,0.115740832051,20947.0
4318,170.837002667,161.454842667,143.785469333,58.7208532397,65.4442297595,74.6907989018,0.0880232793872,0.424857189184,0.296057804098,13636.0
4319,66.863784,34.9753333333,27.8430746667,66.9511551496,51.2937939283,43.6779926405,0.128110111952,0.133912022472,0.011720293341,14061.0
4320,111.082194332,114.347214575,126.092790823,104.575534795,78.8234275764,87.4630112364,0.803261446811,0.90239800454,0.0110370818707,27007.0
4321,156.656098667,124.252794667,45.7003493333,84.4581692193,83.6106716884,43.368321697,0.0606012185439,0.974722743008,0.9148175921,27348.0
4322,62.3904373333,64.4742586667,81.5429786667,67.772234364,71.5033904934,80.5646636736,0.00751485226618,0.0355027232496,0.0170578747488,14209.0
4323,146.026143416,60.0437053455,35.2185032595,86.6047914264,54.2906983097,37.9142519911,0.171987423433,0.464679522464,0.206820329464,28744.0
4324,94.190024,89.565024,87.8526986667,97.4120489204,95.2304191801,93.8210084699,0.0303145478067,0.0407260545627,0.00522420359194,28136.0
4325,97.1464693333,60.7793706667,50.3083546667,80.0005046822,60.63984657,50.1351446931,0.0673052147255,0.151809284567,0.0363302600658,11944.0
