,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3
3184,120.757597333,119.441114667,113.066365333,2567.99234761,3074.74518852,3422.40931564,20457.6278439,32287.7755505,14340.8175151
3185,16.470224,36.192288,43.8691973333,1090.53056406,2155.70772933,2982.99677066,23077.0286649,32573.7693091,11511.6437141
3186,86.7652213333,80.7294666667,87.6135013333,6880.98578564,6417.22163838,5965.51111745,20974.7500104,25468.6152549,12665.0126332
3187,83.6985973333,105.114493333,161.225456,4164.54451643,3377.00311794,2758.18846559,15552.8522465,58319.4700936,44045.904225
3188,199.410418667,185.296626667,183.279093333,4299.61744185,5129.99757262,5133.97021358,33412.8871844,37896.4459943,9966.54498811
3189,126.856946667,139.336218667,142.580773333,4942.89249841,5441.58075967,9433.73454767,42035.9928752,82842.8756925,53218.8668425
3190,169.513848,138.138029333,105.851666667,4768.47467757,5772.30976124,7778.42925856,26975.9363137,55429.7589026,30782.1167563
3191,125.260904,109.10924,122.125517333,4814.9414251,4274.36594662,4895.3296294,13756.8736274,18073.0921538,13153.4629661
3192,217.506570667,194.285872,185.974074667,3994.92791416,7007.8899892,7908.58938654,33945.0338341,41592.3177762,19855.4029926
3193,96.3524904306,93.9870550239,100.545772727,4227.34444188,4629.32356688,4956.99475653,27084.4347181,35249.9150637,14082.3348206
3194,183.893104,154.679384,101.052301333,3351.13880791,4444.56762405,3706.8502059,33904.107524,61198.397095,45491.097085
3195,130.191376,72.94296,36.8258213333,5938.60939656,3946.67287444,1522.53818179,42890.3134985,69195.8283641,32638.2561268
3196,96.0098853333,66.32508,52.456744,6371.00881161,5584.84392566,5197.77332359,26708.9224043,37727.456421,14960.0661095
3197,61.5694813711,98.8740625931,65.4641460507,7710.80942867,6269.49022621,4546.44065488,45218.8185715,34324.0223167,29292.2602918
3198,158.312720698,95.4686408978,89.4806783042,3433.18385414,4763.86063257,4669.85268403,48660.4517036,55881.7775934,24597.214822
3199,226.644941333,191.609706667,124.432176,3133.08650668,3217.91435378,1943.20213057,28522.6347486,66313.2347801,42714.7972487
3200,200.146384,157.519389333,129.684221333,5761.95664639,7762.39630672,10809.8695985,45312.4059282,70231.5925706,28268.2297288
3201,72.0734053333,66.3512933333,62.483288,7670.54643299,6892.10126766,6471.68998738,16164.3975452,21893.0964005,8589.07270897
3202,85.0449626667,79.8010213333,73.4949973333,6232.28277569,5625.59491682,5283.76614031,10845.6234491,19872.4503522,10165.0714213
3203,136.280401425,96.1258978622,68.1933135392,9714.96512563,5687.27603334,2597.79637572,40848.4575719,63906.7245757,30475.5269356
3204,121.28098269,20.8518322237,19.3068255659,3695.33522449,2608.76391848,2267.99014303,69615.4866966,70313.4821354,5806.7908521
3205,155.720304,141.028269333,129.138141333,4627.53815948,4311.63125151,4101.32123431,16328.9067913,29347.9860808,14379.313405
3206,214.700914667,206.508536,180.728944,6299.6112813,6906.66074314,6193.25173931,13684.6811435,27384.1166555,17591.8479132
3207,74.5213893557,62.0618767507,43.9348011204,5798.70006911,4678.31037855,1571.40085275,29944.5085116,39749.6729295,30354.6646498
3208,73.09408,81.612248,90.0530693333,4711.29303162,5727.48067505,6105.53701031,7383.11783734,13678.9503618,7726.53311648
3209,49.0448266667,41.2375813333,39.2060506667,4471.76212924,3912.75410711,3700.39262846,14761.8346759,16530.1778877,3101.76207985
3210,96.500034076,43.5529226737,36.5550380079,9253.35513237,3376.01909958,2409.67011105,55097.5963269,58591.0906196,13582.6860009
3211,147.295793007,112.450005594,71.879241958,9489.859203,7798.8203565,7085.42624267,28210.810038,60692.8510535,33513.5236584
3212,141.413074667,119.164157333,86.9117386667,7982.46074265,6629.72614837,5766.91683927,16242.0594753,39279.7648287,24407.4746543
3213,78.7283973333,71.25952,62.484512,3227.12478932,2836.9324787,2551.06778146,7521.19199329,14464.6306209,8108.20461015
3214,173.045448,131.59196,129.228602667,5357.92048648,9350.06671669,8872.35040215,38842.0143659,41626.6671378,12694.0543169
3215,209.240225266,120.254015221,170.354736682,7150.82461754,2891.37129971,4955.84274332,56134.6224001,24590.274358,31729.2216576
3216,217.838514667,209.733634667,202.286789333,4295.64828249,5377.38908951,6897.33905321,18850.9066095,30889.5183679,17765.657179
3217,85.0677146667,62.9107546667,50.655768,7769.62354539,5684.79678994,4550.27402966,22244.603885,34838.4127939,14636.2935882
3218,224.010864,206.357437333,197.01372,2906.77135397,4758.33952122,6078.44339309,28334.381959,39612.3617953,18755.7233398
3219,92.0165076709,94.4198270572,96.0829428173,6549.38541229,5973.22564203,5509.82190431,16325.6417944,25242.8012114,11358.8993745
3220,81.3490773333,53.5160826667,47.7824826667,5459.96624635,3760.24774668,3005.52106221,32887.9100126,36825.6795321,9110.34851145
3221,220.241539589,140.205313783,98.1641348974,3311.18367915,4495.83635065,5692.84884859,56659.6996727,84048.7612342,32950.6778079
3222,130.671653333,134.042570667,137.689224,13084.4245405,12952.5384064,13021.6788449,8090.19962671,14512.9903535,6843.84109985
3223,192.078464,166.467077333,149.18584,4413.91223273,4355.94593476,5337.55258349,30369.0287299,50546.8129955,24088.3677322
3224,135.200325887,135.682021025,132.71951117,5264.69736757,4927.88427965,4581.23903429,12454.1272275,22893.28692,13781.5772319
3225,57.5338091168,47.048985755,35.8996296296,2439.79025296,1790.80665453,533.7376067,12714.550287,23718.6138929,17433.3682345
3226,153.899770538,112.396518414,75.4416203966,7183.60312969,6420.57574482,3974.86014423,32206.1073401,55395.52889,27880.4437016
3227,114.901072,93.469528,48.137952,4370.52270392,4223.71474079,1611.09583325,23335.8034573,48041.4566807,34187.2402074
3228,109.360448,101.742205333,100.214549333,13336.3155492,13359.3182059,13432.4258993,22197.8594238,22400.755389,2505.25348019
3229,145.524416,112.253045333,126.151250667,5190.98140919,4609.30066673,4817.9063899,33549.4198758,35810.1802146,22600.1456854
3230,109.812936,75.767048,75.6670373333,10988.5932657,7658.78700537,7422.8347492,38050.3776328,42069.9642025,15100.7887211
3231,166.321125333,153.268421333,152.037584,5139.30184919,7284.82573665,7310.47408078,17735.9890054,19554.3869758,6077.24197313
3232,56.0381333333,77.8950426667,61.4676906667,4078.70507918,5223.12892796,3771.73101477,38150.6057488,27598.0564895,19569.0711839
3233,137.169978667,79.581224,40.2308693333,14903.8948406,4861.50193066,1331.84738735,64549.6542903,83794.3573876,32963.8854051
3234,177.062704607,185.114154472,170.980271003,8571.27356949,7251.16545385,9716.09339396,10720.2290554,13046.7220404,20984.0055995
3235,121.834473752,66.461815621,53.9513956466,6559.05950503,3696.43396065,2787.5733252,45428.2260384,53329.5622333,16117.6156115
3236,109.937728571,102.283191429,91.8650257143,4125.65578798,3539.27973119,3983.74440766,14479.4801012,33803.4153304,22340.1944933
3237,201.184269333,173.79344,126.716424,4277.67487415,5326.91610097,11247.9011393,31995.6556582,77659.4988395,48614.6005537
3238,148.667272,133.722517333,113.814608,8908.53530541,8549.43408604,9114.72564047,22906.6061432,49771.2309974,31712.1652682
3239,162.240485981,162.240485981,162.240485981,7340.73978999,7340.73978999,7340.73978999,0.0,0.0,0.0
3240,145.219056604,139.672126685,139.889037736,4862.90740504,4884.39409747,5418.54250948,26946.7515111,32437.918321,12091.4145574
3241,146.384921922,133.210642643,123.316624625,5285.59751379,3714.57924529,4403.60343653,37007.9583738,55030.6829414,23833.9875808
3242,205.468861333,157.486176,110.288133333,5180.88672105,9292.82485423,10544.6498485,48142.8247302,80643.6055308,53692.7147386
3243,189.728338667,176.691762667,148.978656,4022.74401079,4867.10365908,6513.7781791,22284.7307814,51165.9962377,40230.6699795
3244,123.606930667,93.656856,39.216712,3352.44181917,3364.73953486,4834.15063324,21172.2134884,59273.5818051,38496.7020665
3245,166.729580311,137.908362694,89.4175207254,7185.56054677,6117.98873214,3189.94672567,21511.2694186,64872.1337016,46359.7413819
3246,208.486781333,186.634549333,188.492456,4877.2969346,9052.18966181,8422.76158042,25336.8235381,23753.1042603,3603.30473316
3247,112.010971671,121.197263456,150.103269122,6328.29727056,6103.44931376,5393.48381707,11143.9887383,34281.5391282,25430.1428624
3248,80.0411413333,53.06068,47.4099253333,7064.64950206,4409.41437394,3706.77878255,27723.990171,34193.4082829,8366.11194044
3249,86.762668,83.645504,65.914836,6311.41374152,5861.80555659,3591.09431909,12793.134057,27268.4077276,21103.3307087
3250,124.371689655,72.7134986737,50.7389681698,8649.75218898,4169.22389312,2828.47196583,45638.6116791,66362.1796206,26001.1448209
3251,147.990970667,107.841394667,83.8606453333,9308.67811047,7888.03924701,6833.58534294,39815.8876957,58899.6101345,24612.6162567
3252,115.584768,109.711341333,102.090728,3837.86397705,3927.40082817,3989.8834831,6777.89886322,14480.778881,8101.9505059
3253,144.897346812,124.866917574,108.350251944,7912.52224926,7561.0805659,7472.1038679,15641.8441688,27859.7865211,13178.8944149
3254,149.761706667,142.469096,140.498754667,3993.47642695,4720.88279428,7031.89236645,38086.4584728,54226.2578554,20472.4513432
3255,113.595850667,93.3003653333,83.8708373333,6462.74343132,6518.29598067,5946.46035701,30647.3925971,35048.3533707,16528.5724429
3256,164.661978667,137.304306667,146.569693333,5764.84671758,5006.95637612,6480.42728151,32717.5797852,52243.6477383,26348.268482
3257,84.0454691358,59.3268888889,49.46475,7341.62711157,4883.06420538,4195.13941793,29236.123204,37151.1840323,12121.2494818
3258,103.043632,77.5067786667,54.077664,7329.09837892,5506.38197005,3700.14349364,23466.1094773,42348.663757,23278.1056789
3259,101.574637333,89.6832533333,77.1666426667,4664.75924527,3757.93144755,2783.88800889,11955.040987,21514.828003,11029.0495057
3260,116.123786667,106.428970667,73.675264,6566.40391419,5054.65299217,3709.2626692,17394.1778765,40669.123546,27009.8570155
3261,98.594336,71.351144,40.4753733333,5540.69592205,4272.79328189,1682.41521219,29730.7311548,47136.9314126,26615.0928986
3262,88.6952675676,58.7986459459,46.2980837838,8352.16965977,4832.69859438,3178.83381363,37397.76619,46562.2822679,20354.5824816
3263,56.3975460993,66.340987234,89.1866269504,4372.98578972,4341.21507522,4781.139264,7562.47677682,24501.59103,17568.6531641
3264,54.983848,58.980072,71.0232853333,7153.63486178,6691.60152021,6669.06604979,8603.59982798,28874.7115483,20586.4686384
3265,91.207936,69.8992693333,67.8488506667,8391.99477862,7455.02244533,7038.20629255,23330.6497552,30581.8598682,11647.1342827
3266,199.890362667,177.704461333,165.823736,6022.85285966,7499.7619289,8495.46013367,32594.3473474,50983.0372085,28383.0618503
3267,77.839536,75.6560906667,71.3400533333,8177.9132433,8132.6162757,7871.52994773,6257.38331893,10548.2956917,4946.71668888
3268,27.9528174387,21.8500190736,30.5541743869,1592.29431332,1322.16366104,1742.07728312,5240.74813362,7163.24144504,8658.23394232
3269,92.1059653333,95.5363066667,74.3402026667,5967.48971268,5312.32974849,4950.83249148,17393.0566606,27208.8323711,18989.3792684
3270,171.922874667,133.814714667,119.477490667,7210.72306502,8545.13754668,8008.38837866,35693.4741374,46839.3401427,15008.553861
3271,191.390866667,186.13256,188.319949333,8313.79265525,8608.54971851,8592.24222709,14826.5648415,14043.202555,9314.13415192
3272,54.3948026667,48.190984,45.049472,5258.28825085,5065.52864778,4506.19285919,4965.39605671,8690.49382947,4725.50452333
3273,151.078256,109.762613333,114.313093333,7094.960004,6952.78445824,6233.30643123,42442.10221,51884.933208,21257.5093085
3274,144.373557333,94.336784,58.2160773333,10020.7932176,7943.5345552,4657.55495592,42861.2696965,68753.9128559,33351.6692086
3275,85.4020373333,61.0030053333,41.9072266667,7114.31743798,5369.2302123,3369.13617711,23571.0702133,39359.9260162,20237.9680551
3276,113.623162667,104.364661333,81.0989866667,6933.25293229,6348.59664878,5143.54967897,10445.2560524,28211.551712,19079.2903956
3277,104.878211382,68.7144932249,68.5043577236,5284.69673393,3597.28848588,3145.08584551,33354.0217965,35289.2355259,19337.0806483
3278,156.777285333,96.771728,92.8219466667,4870.93416884,4512.58699589,4587.64228634,49914.9933186,55827.6854616,16228.9051387
3279,92.335632,89.938776,41.9600533333,6376.43391116,4537.75275029,1969.31015893,25385.7564591,59518.4685455,47402.262446
3280,162.080186667,194.576994667,215.611050667,4406.97600743,3970.18054649,3607.44870242,23476.1934095,39246.4919706,16167.8640828
3281,89.951448,79.2145093333,47.3768586667,8920.2177307,6081.40071908,2735.29387088,15278.0215997,40252.8386452,27268.0885102
3282,41.8328186667,45.9143706667,19.9240026667,5088.41994107,5711.08092095,1407.21210441,15217.2902976,31414.0637295,33538.5249527
3283,64.2855493333,50.195248,58.3777173333,5516.15487491,4804.30418755,4688.78159628,25643.1069685,22003.0800798,10527.5727497
3284,196.930322129,179.499084034,178.134414566,8816.60948953,11168.6847443,11364.722056,30216.9639772,31098.6777693,5823.89774979
3285,161.468890667,122.992114667,117.862184,10118.1381362,9518.66830315,9111.02940408,43326.8448078,47393.1633783,10806.1842479
3286,107.620373333,94.2138,66.8943866667,6159.64858226,5334.92940156,3086.08634716,13554.6811471,36364.630412,24705.9991905
3287,176.973052334,57.8663649222,109.542704385,3085.73235445,2963.59301578,2053.75008298,80046.8446099,45203.225261,39777.217424
3288,177.638290667,81.0116666667,34.7431866667,2334.26756902,6020.83275189,1136.60135091,68625.0832422,91917.7497114,49921.6183632
3289,101.71473029,85.3806307054,71.9057925311,8137.57608454,7477.53379247,7041.4032854,17919.0820914,31324.284078,17266.1662218
3290,187.424752,176.009730667,160.491272,6125.68303107,6300.18337998,7813.38878782,16026.8453228,33806.244083,21513.1432385
3291,102.299944,82.3508693333,86.8210906667,8563.1600576,8217.28205871,7965.10036212,23813.4386219,18101.7728414,7345.6781171
3292,231.645648,218.454437333,224.186848,2974.71595466,4753.96061738,3637.13094916,23613.8021081,12058.5586203,12805.8242999
3293,145.823851552,80.3777921727,46.6990904184,5844.49234824,4361.01016376,2152.65573952,45438.5948396,68757.4935407,28110.7131357
3294,155.721503467,84.4134396671,82.3888266297,9607.01585993,10397.7561106,10390.6435323,61698.5455663,63101.9517289,3006.04707215
3295,101.135634667,69.9905893333,63.2911226667,4134.3440539,4325.71339677,3131.27291426,24096.7514823,29994.518866,10486.0123021
3296,108.910930667,83.343776,66.0636586667,9531.54149332,6640.75381806,4697.46906757,22245.6440006,38818.4185536,17486.2584334
3297,154.603653032,146.495167842,145.816606488,6588.35494011,6869.75151685,7160.78428784,14871.0661353,23112.2411289,9906.80523681
3298,78.7437792208,63.2979376623,47.0304103896,7413.75913273,5463.34229289,3297.21442066,18328.9156526,31958.8496508,19387.5729786
3299,39.2796293333,26.3991226667,24.0462773333,4999.2662901,3133.0745971,2741.97765574,23554.5817624,28898.5307412,11424.8213553
3300,111.645910364,77.4537422969,68.7715014006,7833.66824518,6436.77148487,6533.9810601,43807.2109818,56463.5612763,20491.3772597
3301,123.631936,125.356013333,116.099474667,13227.2999689,13267.9269852,13222.1136328,10354.3712991,17712.9997177,19806.596174
3302,54.8164574468,44.1005265957,36.3804308511,5469.5217483,4316.99200611,3284.90597981,12118.7076869,19741.3435206,8422.00558062
3303,81.0006394558,53.6283102041,46.9393959184,6072.07419551,2980.61551744,1845.31847681,28516.7075414,36994.8950938,11875.2561236
3304,140.933100424,102.735386139,95.3437623762,4890.41846928,8249.83423693,8706.37155869,51428.9859126,58464.688411,21194.2894431
3305,190.541951705,173.121034091,165.558792614,6255.03913778,7983.27085643,8804.46848093,19563.4850934,29078.5623785,11385.6612017
3306,166.613226667,165.106496,167.485058667,7751.79442239,8101.40291994,8061.82627809,23779.4604649,29498.6529014,13128.1624381
3307,121.458397333,135.697882667,111.306154667,4432.34822122,4939.41106112,4867.38643465,25991.3774356,37628.3798615,25955.9242949
3308,158.020331445,142.348192635,120.401065156,4499.85609938,4464.52152676,4311.80660283,10871.9028233,25866.4044467,15292.9460863
3309,44.9120861373,40.4709663526,38.2123633917,6411.05145823,5819.27951506,5357.51387622,20893.1117357,22783.9782084,24262.3637966
3310,184.880558376,105.626733503,116.146614213,2913.38692659,6015.28575588,4095.319286,63710.4697283,50605.6255173,27778.6670127
3311,139.369618667,141.654933333,150.931354667,6327.06645671,5240.95474233,5488.10455715,31071.2712807,56645.8817479,34718.1568059
3312,160.540832,149.600802667,131.051202667,8833.40007675,8911.07172682,9434.55307695,20118.7536642,35561.1884644,22935.4022419
