,mR,mG,mB,stdR,stdG,stdB,varR,varG,varB,Dc1,Dc2,Dc3,De1,De2,De3,ID
5245,190.255577211,76.7732773613,71.2590074963,68.2243108894,70.2711036994,68.4196677798,4654.55659633,4938.02801514,4681.2509391,0.481042101476,0.565912135596,0.0217868147062,76384.0973043,80525.7074356,9008.42977438,15339.0
5246,199.588928,164.882298667,144.845869333,68.1294550578,70.3311491522,69.2458949619,4641.62264648,4946.47054106,4794.99396907,0.0822475577607,0.300741448583,0.0897752246425,27369.6647769,46780.0270094,21883.8357013,27609.0
5247,74.4916798867,37.5529858357,22.2041926346,50.7470912259,42.835782048,30.2595782974,2575.26726789,1834.90422366,915.642078739,0.0809830023683,0.15583443472,0.0474794440369,25060.6282643,35807.914586,13507.089768,18505.0
5248,105.678234667,108.954818667,114.081946667,83.0613983212,81.9803752369,90.591677613,6899.19589107,6720.78192398,8206.85205274,0.510243973284,0.675698691972,0.0586224589035,51091.1682681,62137.3943934,19083.9211642,14921.0
5249,122.329433428,123.557912181,97.2302266289,67.7198569133,64.2514447562,94.3621573253,4585.97902036,4128.24815326,8904.21673508,0.292130639046,0.921624921754,0.346685964719,30036.1162103,68050.211888,45262.4402457,16049.0
5250,96.9972053973,95.4505787106,64.9332143928,70.0848814002,74.0217306,73.5735058297,4911.89060089,5479.21660101,5413.06076007,0.0182351348355,0.0688020449413,0.0555868998457,8310.53548215,24157.0233887,22640.1978569,12474.0
5251,114.650085333,96.570912,82.2973013333,98.4900614261,89.0988984939,92.4593990386,9700.29219973,7938.61371282,8548.74047058,0.101486232503,0.280590354708,0.0648551120962,28698.0362046,48192.4630207,21939.568045,28482.0
5252,216.498146667,162.924194667,171.786090667,54.3751006917,41.3460320089,42.7676299101,2956.65157523,1709.49436288,1829.07016813,0.0614295305575,0.0396320729761,0.00309492543144,35264.0187443,29484.506355,5857.67061211,15845.0
5253,221.511405333,214.249029333,205.72752,57.4166940467,62.4198091238,66.7664563284,3296.67675525,3896.23257106,4457.75969065,0.0222772627176,0.0554421347007,0.0126946784651,9436.37848965,16899.9810355,8602.05347577,16725.0
5254,57.0998898305,55.0386864407,73.0818305085,58.9002043774,56.2579374234,70.4666853516,3469.23407569,3164.95552313,4965.55374445,0.00190255001789,0.0182377668976,0.0273715651395,2904.98020647,13833.7118302,16233.9047367,20617.0
5255,167.299814346,139.630720113,95.8963769339,85.1427900108,69.5453345612,48.4663405097,7249.29469082,4836.55355923,2348.9861624,0.0725151403873,0.128690960543,0.0598326352584,25767.0454845,51655.4116042,31325.8439791,10910.0
5256,13.2031866667,12.843136,11.5424,47.9567119026,46.9116658876,43.9987019154,2299.84621651,2200.70439635,1935.88577024,0.00139857296748,0.0127064967132,0.00755054119777,1678.6801363,5197.82329442,3937.64041019,11133.0
5257,8.75234641407,9.21438159675,9.44345602165,30.641298942,30.007270656,29.6969191746,938.889200854,900.436292222,881.907008462,0.00474778040672,0.00760567866583,0.000966865618707,1858.34550071,2370.75916111,831.684435348,23963.0
5258,130.936448808,42.3058204769,81.2144796634,76.9724736902,62.3292448885,53.9292463714,5924.76170599,3884.93476837,2908.36361418,0.582104128728,0.296928383839,0.621391974073,69771.7723223,44152.9846103,45322.3691459,14848.0
5259,87.299538036,74.7346307054,77.4431341632,87.202844246,71.7655002483,66.8789805658,7604.3360446,5150.28702589,4472.79804152,0.0604634006819,0.294696295114,0.122381459383,20415.6228903,37776.2588142,20879.689126,23126.0
5260,52.842056,35.461928,26.530472,54.9130130573,42.4993025965,36.1973209247,3015.43900303,1806.19072119,1310.24604212,0.0906756662407,0.174371678719,0.0382000967486,18159.7123325,25513.0491318,9427.6909156,13077.0
5261,139.271165333,143.903133333,138.911016,70.2404020302,51.5590977505,69.1653553294,4933.71407736,2658.34056085,4783.84637785,0.217504152257,0.948488138085,0.402736638252,27012.7931173,58791.5174494,34680.5193733,26497.0
5262,130.504821333,154.162589333,175.710109333,99.7455509622,79.2813674582,82.8064401244,9949.17493675,6285.53522604,6856.90652607,0.225132400347,0.577588156592,0.146373720966,41257.5015118,66722.5105568,29991.3174769,27550.0
5263,103.572816,96.5641626667,106.965976,61.1924942606,47.8253163135,58.5453979265,3744.52135383,2287.26088049,3427.56361837,0.197921194617,0.675986948565,0.284376475678,22800.1263812,42699.6184175,26093.094872,10567.0
5264,175.114706667,166.431466667,47.6885146667,92.8107155436,98.5910779289,66.9042094009,8613.82891971,9720.20064718,4476.17323555,0.075998711564,0.512049076184,0.478178966081,23714.1931973,93409.671769,89607.9678991,19310.0
5265,184.164512,164.984533333,151.296813333,87.4040578299,87.4162832169,90.9423924352,7639.46932514,7641.60657145,8270.51874185,0.183865340419,0.320225688446,0.0965642406879,34519.1899094,48154.3734151,25508.2986301,24827.0
5266,207.537216,184.996778667,175.297765333,68.2236587822,89.4352032719,100.481006748,4654.46761764,7998.65558429,10096.4327171,0.112809476625,0.169808508363,0.0240600945427,29588.6600913,40657.3568497,15594.6457478,19247.0
5267,63.2046657224,50.5052804533,44.3312124646,66.198715112,60.9636159582,52.8637353889,4382.26988248,3716.5624707,2794.57451927,0.0246387910198,0.0412514368478,0.0113654097085,11696.3858948,17042.0151097,7904.11854668,25061.0
5268,144.954842667,166.846472,173.285666667,92.8456257567,64.4524950421,81.7041994344,8620.31022215,4154.12411715,6675.57620522,0.32334814502,0.837043387691,0.192086645018,43968.7222125,71482.9985311,29762.536787,17825.0
5269,196.954085044,191.742020528,197.090255132,71.6769465245,76.143841081,77.7578945689,5137.58466308,5797.88453457,6046.29016779,0.132692082485,0.27411871645,0.0864305566756,22582.5766909,32474.0852681,18964.3518212,13986.0
5270,97.0280426667,94.5052933333,64.6947866667,86.4313510883,61.422817595,44.4283539438,7470.37845094,3772.76252131,1973.87863415,0.271844527163,0.903465313609,0.61829399684,36322.299528,60461.6912516,41315.9528754,13784.0
5271,79.4348,49.6198186667,35.9325013333,96.3641194617,78.9020588208,70.5361464116,9286.04351963,6225.53488615,4975.3479506,0.10611332745,0.254928622001,0.0694928933606,32446.9880266,47533.3259514,19661.3440538,13696.0
5272,174.680128671,60.3709426573,51.8774013986,61.1240864576,71.9629434662,61.2925129556,3736.15394527,5178.66523231,3756.77214441,0.646784389227,0.674836733178,0.0697213337454,82143.0068235,84846.832239,16922.6354626,22373.0
5273,191.607149333,155.995330667,140.385752,76.2964830755,85.6219895872,82.8123154009,5821.15332969,7331.12510086,6857.87958206,0.179851876824,0.313933675944,0.0789823239596,37274.2596975,49874.0963627,22679.3706262,11211.0
5274,140.958832,156.177784,163.950845333,80.1369942111,75.6348820817,67.300706622,6421.9378412,5720.63538752,4529.38511182,0.0480690631136,0.532170186712,0.330055654039,17691.0286586,49118.548075,36176.8106941,25943.0
5275,85.8134293333,60.7226426667,45.8413253333,68.0193841934,55.4926562671,40.6178201083,4626.63662605,3079.43489958,1649.80731035,0.0550720466984,0.187334592545,0.0938589677379,21232.7615962,35621.7130273,18019.040374,20537.0
5276,123.343123711,95.5164149485,84.3784252577,75.330833032,77.4970759584,74.6829620296,5674.73440529,6005.7967821,5577.54481752,0.127195505403,0.155870071102,0.0159010750559,29639.2209243,35633.2470174,11073.4753352,28590.0
5277,113.930716927,100.065556188,78.1663044097,91.5667704787,82.4847803434,72.9382419351,8384.4734559,6803.7389883,5319.98713658,0.0696986977893,0.323998305844,0.185365241722,21601.9116747,45747.0961811,31378.3339424,23290.0
5278,125.743245333,125.586013333,141.557448,88.3496848648,90.360874035,91.3846374018,7805.66681571,8165.08755637,8351.15195306,0.124770912886,0.0693670694001,0.0283122461472,27360.444916,22743.7808203,16474.0361782,18238.0
5279,52.4139445983,27.2585152355,26.9816869806,57.4463299229,28.2142393631,24.0310277234,3300.08082161,796.043302837,577.490293442,0.346682878434,0.386161916382,0.0557086977864,30702.0310729,31960.5236346,5797.92092047,17585.0
5280,184.428778667,65.0563813333,49.97824,65.9876781997,68.6674925309,50.1636812694,4354.37367419,4715.22453048,2516.3949185,0.673164501641,0.752256808103,0.354022980828,87373.0105753,93489.767654,33589.5438939,24182.0
5281,177.390365333,144.698170667,133.553709333,82.5188924241,99.0097565448,104.344674386,6809.36760691,9802.93189105,10887.8110726,0.155836669946,0.163399008821,0.0163217743073,38179.6120069,44209.2231327,13554.1340188,11308.0
5282,224.136854881,212.581596306,198.804187335,59.3080018275,73.3950337775,60.1204619493,3517.43908077,5386.8309832,3614.469945,0.137617137044,0.182542297996,0.0234936729459,24080.7990108,27144.7259887,14741.2793882,11698.0
5283,184.067064516,173.797602151,183.301672043,60.2438665257,70.7201083376,75.5140720661,3629.32345396,5001.33372328,5702.37508,0.201416128168,0.247146441869,0.0346113457611,26804.9175339,30388.5601502,13404.1022825,27101.0
5284,58.317496,13.8695146667,10.6778586667,77.0679416205,19.1507959167,17.2941256586,5939.46762562,366.752984244,299.086782295,0.422380394185,0.731375107721,0.0954009747711,49661.9009604,54055.6337119,5367.49895203,26690.0
5285,97.5285013333,54.5418986667,41.091064,72.6750919894,58.8943280051,49.8134158972,5281.66899567,3468.54187117,2481.37640335,0.158814689725,0.389776201768,0.13587231397,35692.746518,49484.7399003,19943.1628134,28691.0
5286,114.649714286,82.6028963585,44.9651680672,101.776287185,88.2969799123,62.8948829122,10358.4126333,7796.35666164,3955.76629654,0.061896460586,0.286321936972,0.151649734364,28786.3539546,59848.9127804,36570.4723924,14600.0
5287,174.602234667,173.600445333,180.522048,78.3926613322,80.5827722949,79.1814230016,6145.40935074,6493.58319074,6269.69774855,0.131121340471,0.205155673111,0.0289641321572,24968.0761974,31120.1402953,12542.3209575,25334.0
5288,139.070112,130.826053333,99.01364,98.6449990706,97.0759948282,91.7547801077,9730.83584164,9423.74877189,8418.93967262,0.0361555906988,0.282822580554,0.20230156686,16913.9283432,50392.4673637,41732.2742131,20367.0
5289,157.671472,154.484170667,158.810573333,51.5528152741,51.1377972159,60.3216012846,2657.69276269,2615.0743041,3638.69558154,0.0621344211563,0.262481159487,0.229203947154,11257.3435588,25328.0220902,23852.0217801,20771.0
5290,43.4182254642,42.035862069,35.1469018568,74.3269012668,72.1252042303,61.9778426712,5524.48825192,5202.04508526,3841.25298218,0.000280776742288,0.0494078882284,0.0497715145501,1919.07191111,15965.5118615,14982.1882914,20620.0
5291,115.696773333,123.985368,152.911413333,71.1393165762,62.0712026566,55.0539808588,5060.80236292,3852.83419924,3030.9408084,0.164550016623,0.523422075182,0.156242843749,24526.5632122,46409.7319966,27068.0009421,13380.0
5292,137.88336,146.963296,50.166744,56.110022448,56.017489193,57.6845174529,3148.33461911,3137.95909548,3327.50355377,0.289049203227,0.562671272179,0.66877316582,26689.1797926,65208.4838575,71661.7598793,21244.0
5293,179.424656848,166.650992636,163.121384389,78.6727304024,83.472034399,85.1394622294,6189.39850898,6967.5805267,7248.72802872,0.0559948960047,0.086076168051,0.0258263767957,17688.8285367,22269.1225018,11392.9122704,29379.0
5294,184.086995608,94.6709956076,37.8487262079,67.9336385439,61.9951075789,27.658535504,4614.97924582,3843.39336372,764.994586225,0.203449341735,0.410831624268,0.350429665375,57685.62691,91566.1672836,43768.189236,14173.0
5295,47.4159306667,46.7567626667,48.652072,62.0593222356,52.8400200189,52.8261306499,3851.35947635,2792.0677156,2790.60007944,0.0376052940224,0.0859825663099,0.0233460618175,11158.9950264,15619.0080031,7086.75772127,20006.0
5296,83.4188033946,75.0028373409,66.8346110325,71.0049313269,65.9678484577,63.0260084958,5041.70027274,4351.75703014,3972.27774691,0.0316849310574,0.0726252800205,0.0186130860397,11787.0833542,18695.2328148,9019.85332475,17046.0
5297,89.4203386667,131.434197333,160.047269333,112.021356919,66.7364340323,53.6924946736,12548.7844061,4453.75162734,2882.88398428,0.111433285424,0.590341945571,0.235136944261,45340.454089,76219.7959522,31665.9858839,11042.0
5298,57.738398293,56.0389615932,53.1590497866,72.9024892487,70.4714651537,67.2152436091,5314.77293866,4966.22740091,4517.88897344,0.158315647137,0.14223554434,0.00344489842551,23976.6595672,22554.7096412,4256.00223214,15057.0
5299,185.641357333,177.697685333,139.938397333,46.6722900456,36.7640281867,43.6782072867,2178.3026581,1351.59376851,1907.78579178,0.109256400599,0.553065297543,0.287166418335,14180.266958,40400.9939729,29973.8999965,22238.0
5300,76.5240373333,95.5272133333,108.026738667,70.2948384511,67.0815651236,75.3941694455,4941.36431287,4499.93637943,5684.28078638,0.179351100119,0.364692988844,0.0441288571967,27813.4522309,42796.1963614,15871.0362611,10178.0
5301,178.399205333,136.296994667,73.4023013333,74.3269283847,77.6645791046,52.6508878966,5524.4922831,6031.7868475,2772.1159963,0.0544644963359,0.19384767794,0.0866925999044,30078.2495003,69851.8056961,44541.068914,11659.0
5302,190.28104,149.690253333,144.62752,62.4518645827,79.7193333368,85.7328201643,3900.23538985,6355.17210767,7350.11645332,0.350115539907,0.372908516397,0.0265810100631,45132.9810338,49822.7406713,12626.3486804,11777.0
5303,184.181586667,158.456557333,143.60672,83.0472429702,86.4667837924,88.2623041782,6896.84456495,7476.5046994,7790.23433884,0.0793489638872,0.122015860244,0.0184769822918,26074.7932686,36032.5622875,13771.7817656,17990.0
5304,86.6254133333,78.1813066667,74.4659146667,103.846351627,101.840547065,98.4054955419,10784.0647462,10371.4970266,9683.64155286,0.0434875901077,0.0558281306796,0.00705663053226,19317.954343,22235.7602973,7914.59462007,13567.0
5305,104.107250996,114.186557769,110.364945551,103.503700099,93.0818429147,79.8115183011,10713.0159341,8664.2294804,6369.87845352,0.0307637322227,0.252149249591,0.225077150453,17387.4356074,42362.0398706,36481.3835949,24805.0
5306,78.475744,57.8547386667,56.3480106667,82.767641203,61.0117328209,55.9237667595,6850.48243031,3722.43154181,3127.46768858,0.135323341414,0.196189467163,0.0192611876035,29145.6875541,33688.4217202,7736.18607584,10858.0
5307,130.73692,135.076562667,148.529178667,53.1475380638,54.1729682852,71.0770498117,2824.66080225,2934.71049282,5051.94700994,0.258456285143,0.626924275168,0.18591870906,23781.4892301,44893.7612258,26681.9040363,22192.0
5308,46.5286266667,22.2860133333,15.340176,57.0097735876,33.2325650987,28.9937741873,3250.11428451,1104.40338304,840.638941622,0.243407867331,0.272551967087,0.0271908815128,27897.3909533,31575.1098969,6669.26360253,18496.0
5309,154.473673295,144.966275568,132.963360795,97.6905683667,102.535018639,107.925220198,9543.44714781,10513.4300473,11647.8531547,0.00574737116865,0.0282074444554,0.00948138916067,8978.17119463,20226.4249436,11610.5519249,11225.0
5310,59.0926306028,58.6071839258,55.9102627512,78.2294441742,77.812696256,78.9994237243,6119.8459358,6054.81569862,6240.90894877,0.0243083537586,0.0995236945761,0.0355371712411,9791.30124141,20035.3376812,12006.1389297,21929.0
5311,156.461450667,135.884938667,90.8613466667,88.743669742,80.4688837474,63.3464496815,7875.43891928,6475.24125156,4012.77268725,0.0444142227938,0.429700176025,0.28065419489,20550.5301148,60558.6318125,44080.2895068,27934.0
5312,193.391424,180.223208,147.372949333,76.0489206624,80.3873697844,69.4572838474,5783.43833392,6462.12922086,4824.31427946,0.0841452715689,0.155329535749,0.0489601084129,21398.4245915,37759.5912849,25583.2659956,11388.0
5313,104.123898667,89.339304,88.8263786667,83.5595515772,74.8508603967,75.6294664949,6982.19865979,5602.65130213,5719.8162023,0.241157303015,0.242242415565,0.0101721300634,35237.0419445,35489.2593611,6596.49808611,15416.0
5314,103.497531735,111.644939351,117.50538787,91.2313253312,70.5714317846,76.1656954183,8323.15472169,4980.32698412,5801.21315856,0.464578177762,0.839006552553,0.0963709193193,47911.7647139,65448.4059775,19761.9706254,18486.0
5315,79.663984,93.755312,128.29396,80.3192807731,64.3219303591,61.5365153887,6451.18686391,4137.31072512,3786.74272619,0.0837849113326,0.550105008393,0.243733157311,22250.2408077,55302.1147426,34260.8028365,15372.0
5316,158.07844,132.936146667,122.344741333,95.7672659133,99.5514299517,102.005082207,9171.3692205,9910.48720542,10405.0367961,0.0815406396185,0.122313634828,0.0284686184002,28730.8671293,37276.884674,16159.9247832,13169.0
5317,34.2484293333,58.3308,54.0463386667,59.0793270346,68.7939831528,66.5508314153,3490.36688287,4732.61211803,4429.01316206,0.0688417803053,0.0525782608496,0.0024154601354,21510.9511877,17971.1511039,4130.93778699,19936.0
5318,161.826472784,129.469421462,82.8840062208,74.0281801265,74.7932817814,65.9965725195,5480.17145285,5594.03499963,4355.54758432,0.0544601214184,0.218116936152,0.0858770113815,23036.4736885,52052.8698056,31546.2208989,17173.0
5319,165.410336,105.881424,97.0561413333,59.5857415861,77.3186093926,74.9468309502,3550.46060037,5978.1673584,5617.02746948,0.22749368413,0.306553484499,0.152550443597,47253.2229377,53547.5808511,26349.8452178,11852.0
5320,90.642296,88.872976,48.0869093333,83.5054363251,82.8888534097,58.7702610178,6973.15789585,6870.56201957,3453.9435801,0.0306403507744,0.112373878499,0.113934765778,12664.0552352,36361.5700981,35471.3965753,23378.0
5321,86.7269337094,79.1187700987,60.2124231312,77.3906166093,70.6304188815,57.68474763,5989.30753917,4988.65607138,3327.53010914,0.00966025773585,0.126870314677,0.0762462044011,8611.55537635,28079.2618849,20158.8065123,29609.0
